gia_ban_trieu,dien_tich_m2,price_per_m2,width,n_bedroom,n_toilet,house_type,legal_status,quan,phuong,cluster_km,cluster_gmm,PCA1,PCA2,segment_name
7850.0,65.0,120.76923076923077,4.4,3,3,1,1,2,21,0,1,0.395700903929059,0.22304374922530595,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
11400.0,72.0,158.33333333333334,4.0,8,6,1,1,2,24,1,1,3.373526586487039,0.6040655744770796,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
8900.0,60.0,148.33333333333334,4.0,4,0,1,1,2,6,0,1,0.18027478674068131,0.024573191995200232,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
9890.0,52.0,190.19230769230768,4.0,4,0,1,0,2,6,0,1,0.40071065879273293,1.0649948947770318,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
11800.0,72.0,163.88888888888889,4.0,6,6,1,1,2,12,1,1,2.762172327785146,0.39849359132032475,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
9500.0,40.0,237.5,4.0,5,0,1,0,2,24,1,1,0.6924519294179039,2.457857788533208,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
13500.0,63.0,214.28571428571428,4.0,4,0,1,0,2,24,1,1,1.4273847547258414,1.7398444680225418,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
8990.0,50.0,179.8,4.5,4,5,1,1,2,2,1,1,1.043151185450408,0.7798692367230842,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
8500.0,44.0,193.1818181818182,3.5,3,4,1,1,2,4,0,1,0.4043668384618147,1.140142911793923,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
8600.0,32.0,268.75,3.2,4,3,2,1,2,25,1,0,1.3212919809026094,3.743958302480857,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
6950.0,35.0,198.57142857142858,3.5,5,4,1,1,2,24,1,1,0.7427917732755316,1.9228318135255813,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
9400.0,53.4,176.02996254681648,4.2,2,0,2,1,2,4,0,0,0.2265343634660116,1.3519279348646291,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
10500.0,65.0,161.53846153846155,4.0,5,5,2,1,2,27,1,0,2.6357873260804356,1.7613348672802296,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
9400.0,44.0,213.63636363636363,3.4,3,3,1,1,2,6,1,1,0.4426543295653533,1.4280275137531486,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
7100.0,42.0,169.04761904761904,4.0,2,2,1,1,2,24,0,1,-0.4933300418401002,1.425965895520451,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
5500.0,32.0,171.875,4.0,3,2,1,1,2,12,0,1,-0.7277951574526629,1.2377690051509207,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
9000.0,48.0,187.5,4.0,4,4,1,1,2,3,1,1,0.8447348597602035,0.9043554115960831,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
2300.0,10.0,230.0,5.0,1,1,1,1,2,22,0,1,-2.2307549712628356,2.8089574551922314,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
15200.0,80.0,190.0,4.2,5,5,1,1,2,6,1,1,3.0301565040782226,0.4033869504854441,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
7000.0,52.5,133.33333333333334,3.5,3,2,1,1,2,8,0,1,-0.23528567352097743,0.18488007134580936,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
6300.0,30.0,210.0,4.5,2,4,2,1,2,12,0,0,0.1972110192116467,2.7289132482833462,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
8700.0,50.0,174.0,3.4,5,6,1,1,2,21,1,1,1.611065394139464,1.3032004383291755,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
13900.0,68.0,204.41176470588235,7.0,10,6,1,1,2,8,1,1,4.3606909224683275,0.707210803483571,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
5800.0,52.3,110.89866156787764,4.0,4,0,1,1,2,24,0,1,-0.47891984207165117,0.23616798919248114,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
5980.0,25.0,239.2,3.5,3,3,1,1,2,4,0,1,-0.42947925995299496,2.0826445062417682,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
4500.0,33.0,136.36363636363637,4.0,2,0,1,1,2,2,0,1,-1.7553763570834833,0.3706128767012855,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
16000.0,56.0,285.7142857142857,4.0,5,0,2,1,2,4,1,0,2.6537694905494518,2.6435413204598293,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
9900.0,48.0,206.25,4.0,4,4,1,1,2,3,1,1,1.0565054672934295,1.1579070402935396,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
7800.0,65.0,120.0,4.4,3,3,1,1,2,22,0,1,0.3920738125411322,0.2439938625441559,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
7550.0,37.0,204.05405405405406,6.0,3,4,1,0,2,24,0,1,0.3647124843757782,2.363702288971135,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
12600.0,52.0,242.30769230769232,3.9,7,6,1,0,2,20,1,1,3.200658291868514,2.3750544831531792,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
13200.0,61.3,215.33442088091354,4.2,2,0,1,1,2,6,1,1,0.5349537777030585,1.0030705678360428,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
7900.0,31.0,254.83870967741936,3.1,3,4,1,1,2,22,1,1,0.3829012025345745,2.7928152318633406,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
13900.0,41.0,339.0243902439024,4.0,4,5,1,0,2,20,1,1,2.4122172558578976,3.9878857472974474,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
13000.0,71.0,183.09859154929578,4.0,3,2,1,1,2,25,1,1,1.41316908460167,1.0256326869419885,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
5850.0,25.0,234.0,3.5,3,4,1,1,2,2,0,1,-0.2891865457321118,2.0013248003462345,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
9500.0,70.0,135.71428571428572,4.6,5,3,1,1,2,22,1,1,1.4341711778235422,0.2617773101278733,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
4400.0,21.0,209.52380952380952,3.3,2,2,1,1,2,22,0,1,-1.2352697776601345,2.324286354277438,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
8900.0,47.0,189.36170212765958,3.3,5,6,1,1,2,20,1,1,1.6292494884784756,1.5390728543728276,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
8300.0,70.0,118.57142857142857,4.8,6,6,1,1,2,24,1,1,2.076799985218905,0.1975188139968231,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
2050.0,15.0,136.66666666666666,3.2,1,1,1,1,2,22,0,1,-2.478798132415023,1.4619371227626816,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
7850.0,70.0,112.14285714285714,4.0,3,0,1,0,2,22,0,1,-0.03656778695365051,0.19824965235271863,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
8700.0,41.0,212.1951219512195,4.0,5,6,1,0,2,22,1,1,1.64166750095479,2.3421932167127086,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
3600.0,19.0,189.47368421052633,4.0,1,0,1,1,2,22,0,1,-2.1639869531106584,2.038469688014328,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
18000.0,63.0,285.7142857142857,3.5,6,5,2,1,2,8,1,0,4.425136586929967,2.8429905747020587,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
3650.0,18.9,193.12169312169314,3.1,1,1,1,1,2,22,0,1,-1.9528721252706902,2.1421810397794183,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
9397.0,35.0,268.48571428571427,4.0,6,0,2,1,2,2,1,0,1.3747213406862848,2.708811559153941,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
12500.0,85.0,147.05882352941177,8.5,4,4,1,1,2,8,1,1,2.0529460926973115,-0.22885231109639384,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
3600.0,19.0,189.47368421052633,3.1,2,2,1,1,2,22,0,1,-1.472982504316634,2.0948159762084875,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
13600.0,64.0,212.5,4.0,4,0,1,0,2,27,1,1,1.479434659772822,1.79011448856579,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
16900.0,72.0,234.72222222222223,6.0,4,4,2,1,2,24,1,0,3.5636232117093374,2.517128426603138,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
13800.0,45.0,306.6666666666667,7.0,4,4,1,1,2,20,1,1,2.1036349029142873,3.1030481175883433,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
5600.0,35.4,158.19209039548022,3.95,2,2,1,1,2,10,0,1,-1.0090173987835114,0.9710264514274469,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
8500.0,51.0,166.66666666666666,3.0,4,4,1,1,2,2,1,1,0.7432570662476344,0.5332565476676963,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
8990.0,47.0,191.27659574468086,4.0,4,6,1,1,2,24,1,1,1.3753329565353978,1.7372793386491145,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
2300.0,10.0,230.0,4.0,1,0,1,1,2,22,0,1,-2.4248217700759396,2.759103502314795,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
6000.0,28.0,214.28571428571428,5.0,5,3,1,1,2,8,0,1,0.19058602698313554,1.7163346862891646,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
5150.0,36.0,143.05555555555554,4.4,3,3,1,1,2,3,0,1,-0.6743454143747233,0.5381520307098636,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
8600.0,32.0,268.75,3.2,4,0,2,1,2,25,1,0,0.7409858622140644,3.5898006394877653,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
11000.0,60.0,183.33333333333334,3.7,6,6,1,0,2,24,1,1,2.619446009964199,1.5922139882196904,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
2300.0,10.0,230.0,4.0,1,1,1,1,2,22,0,1,-2.231386397179758,2.810489389979159,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
3100.0,24.0,129.16666666666666,3.0,2,3,1,2,2,3,0,1,-1.6727375202632875,0.3258055001545925,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
5000.0,32.0,156.25,3.0,2,2,2,1,2,21,0,0,-0.4787173244746834,2.1477008155896775,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
3050.0,24.0,127.08333333333333,3.0,2,2,1,1,2,3,0,1,-1.8085382987879592,0.5610301381236592,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
3990.0,30.0,133.0,3.0,2,3,1,1,2,3,0,1,-1.3226836520420298,0.5722377034039422,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
5750.0,20.0,287.5,4.0,2,3,1,1,2,12,0,1,-0.654797168396384,3.1273667814223223,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
5850.0,20.1,291.04477611940297,3.3,3,4,1,0,2,25,0,1,0.04019395556800242,3.9004468323663692,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
9800.0,54.0,181.4814814814815,4.2,3,3,2,1,2,4,1,0,1.2079006170094233,1.5202289817698613,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
16900.0,69.2,244.21965317919074,6.0,6,0,2,1,2,27,1,0,3.3978799589588773,2.4941771232950893,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
5380.0,36.0,149.44444444444446,6.0,3,4,1,1,2,27,0,1,-0.24640363890304418,1.426740813410575,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
9400.0,36.0,261.1111111111111,4.0,6,0,2,1,2,8,1,0,1.4142197491228576,2.7782756060105207,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
4500.0,18.0,250.0,4.0,2,3,1,1,2,8,0,1,-1.053345121427177,2.5373488105013204,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
16900.0,69.2,244.21965317919074,5.5,4,5,2,1,2,3,1,0,3.581110616966103,2.0939621325577553,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
4900.0,50.0,98.0,3.2,2,2,2,1,2,21,0,0,-0.33731802300143787,1.00160126971564,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
5700.0,36.0,158.33333333333334,3.0,3,3,1,1,2,3,0,1,-0.5334977578938926,0.7462720678744509,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
4750.0,36.0,131.94444444444446,3.2,3,2,1,1,2,24,0,1,-0.8191678582643772,0.9981332225786602,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
7850.0,70.0,112.14285714285714,4.4,3,3,1,1,2,21,0,1,0.46397284974702163,0.005784710516334355,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
10750.0,49.5,217.17171717171718,3.6,4,5,1,1,2,24,1,1,1.609084380985729,1.9874284606780914,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
5900.0,32.0,184.375,4.0,3,3,1,1,2,3,0,1,-0.4921385164165168,1.174940874759388,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
8000.0,41.6,192.3076923076923,3.2,4,5,2,1,2,25,1,0,1.5452827205683723,2.627574180960241,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
7200.0,33.0,218.1818181818182,4.0,5,4,1,1,2,22,1,1,0.7954195182621269,2.1629174509433797,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
4650.0,30.0,155.0,3.0,3,4,1,1,2,3,0,1,-0.6426446792670822,0.8719757832694982,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
5800.0,21.0,276.1904761904762,4.0,3,4,1,0,2,25,0,1,0.0016263177798797454,3.6823917128695016,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
8950.0,40.0,223.75,5.0,4,5,1,1,2,6,1,1,1.0153245886905136,1.6957426843889558,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
8300.0,67.0,123.88059701492537,4.8,6,6,1,1,2,24,1,1,2.0362668031776305,0.3296556933571982,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
4750.0,47.7,99.58071278825996,4.0,4,0,1,1,2,22,0,1,-0.7948635571690414,0.11245609676014079,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
7850.0,56.0,140.17857142857142,4.0,3,3,1,1,2,21,0,1,0.2850764056563481,0.6665838733069558,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
4500.0,33.0,136.36363636363637,4.0,2,2,1,1,2,2,0,1,-1.3685056112911202,0.47338465203001323,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
7290.0,39.0,186.92307692307693,4.3,3,4,1,1,2,24,0,1,0.23036350699302777,1.7811390979688848,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
2300.0,15.0,153.33333333333334,3.0,2,2,1,1,2,24,0,1,-1.8704941683949996,1.7521307474679877,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
7500.0,37.0,202.7027027027027,6.0,3,4,1,1,2,22,0,1,0.2646713424816139,1.9680723042547463,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
7500.0,54.0,138.88888888888889,5.0,3,4,1,1,2,27,0,1,0.42126324378057334,0.9272044656543015,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
5850.0,21.0,278.57142857142856,3.0,3,4,1,1,2,25,0,1,-0.055679992262250025,3.4012892605366787,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
8000.0,71.0,112.67605633802818,4.0,3,3,1,1,2,2,0,1,0.3719462178877612,-0.6029081145530988,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
8000.0,37.0,216.21621621621622,3.5,2,2,1,1,2,6,0,1,-0.4169944566346134,1.5968240412365717,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
13500.0,69.0,195.65217391304347,4.0,6,0,2,1,2,21,1,0,2.6209936921142645,1.6525479817009927,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
8800.0,102.0,86.27450980392157,5.5,4,1,1,1,2,22,1,1,1.0810254309998697,-1.1103298238023394,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
10000.0,40.0,250.0,4.0,6,6,1,1,2,21,1,1,2.1875975332713673,2.478260802922485,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
11500.0,44.4,259.009009009009,5.3,4,5,1,1,2,24,1,1,1.7731476065566016,2.650361274928725,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
6950.0,33.0,210.6060606060606,3.7,5,4,1,1,2,22,1,1,0.7287708629504133,2.06131764886731,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
7300.0,64.0,114.0625,4.0,4,0,2,1,2,22,1,0,0.6173142225910704,0.7704965694852918,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
2300.0,10.0,230.0,4.0,2,2,1,1,2,4,0,1,-1.8639189286027646,2.2489319091970508,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
5990.0,28.0,213.92857142857142,5.0,4,0,1,1,2,8,0,1,-0.6972549399058209,1.6051759421631762,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
17500.0,47.3,369.9788583509514,4.35,7,6,2,1,2,8,1,0,4.809753183607786,4.289651186290829,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
6850.0,35.0,195.71428571428572,4.0,4,3,1,1,2,6,0,1,0.088274922220762,1.3148346835827158,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
4550.0,24.0,189.58333333333334,3.0,2,3,1,1,2,24,0,1,-1.0089341317208627,2.111825614224408,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
7000.0,56.0,125.0,4.4,3,3,1,1,2,21,0,1,0.09348093933530988,0.4603028496553067,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
5850.0,20.0,292.5,4.0,3,3,1,0,2,25,0,1,-0.15002864136667354,3.8694703711860003,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
15900.0,100.0,159.0,4.0,8,0,1,0,2,22,1,1,3.567945305240651,0.0004830029127273777,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
8600.0,35.0,245.71428571428572,4.0,3,0,2,1,2,25,1,0,0.4201607104695173,3.2674188832378266,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
4500.0,33.0,136.36363636363637,4.0,2,2,1,1,2,2,0,1,-1.3685056112911202,0.47338465203001323,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
18500.0,100.0,185.0,4.0,4,0,1,1,2,27,1,1,2.8336307151797064,0.3902505330729336,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
7550.0,40.0,188.75,4.8,4,5,1,1,2,20,1,1,0.7685991747970852,1.663255776285034,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
12600.0,60.0,210.0,4.5,4,5,1,1,2,12,1,1,2.0122235012735272,1.3055313192279479,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
13500.0,69.0,195.65217391304347,4.0,3,0,2,1,2,21,1,0,1.7068877331335912,1.7959606670294042,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
4500.0,25.0,180.0,3.5,2,3,1,1,2,8,0,1,-1.1448603948532161,1.460109929033753,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
7850.0,65.0,120.76923076923077,4.4,3,3,1,1,2,22,0,1,0.40296034229828565,0.25444036811439863,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
4500.0,13.0,346.15384615384613,2.2,2,2,1,1,2,12,0,0,-1.0049078522637733,4.000917670911025,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
13450.0,76.0,176.97368421052633,6.0,5,4,2,1,2,21,1,0,3.157183139257005,1.5103037427146417,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
8200.0,54.0,151.85185185185185,4.9,2,2,1,1,2,25,0,1,-0.12540612426174308,0.9851558315479853,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
13400.0,54.0,248.14814814814815,4.0,4,4,2,1,2,24,1,0,2.6713110016700727,3.054924042137462,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
7850.0,66.0,118.93939393939394,4.4,3,3,1,1,2,21,0,1,0.40901811936695753,0.1781950100224819,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
7850.0,56.0,140.17857142857142,4.4,3,3,1,1,2,22,0,1,0.29258841439234373,0.6973677182812773,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
13500.0,84.0,160.71428571428572,6.0,3,4,2,1,2,21,1,0,2.6574967735058785,1.225639682202497,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
3750.0,20.0,187.5,4.0,2,0,1,1,2,8,0,1,-1.922845598910991,1.5048514304195602,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
4900.0,21.0,233.33333333333334,4.0,2,0,1,1,2,24,0,1,-1.44634234997012,2.6030237114346533,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
11000.0,50.0,220.0,4.0,9,0,2,0,2,22,1,0,2.9081905953009635,2.5595883270637856,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
13700.0,49.0,279.59183673469386,4.0,4,0,2,0,2,24,1,0,2.026069782418436,3.6871063870939063,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
2600.0,11.0,236.36363636363637,3.6,2,2,1,1,2,25,0,1,-1.6215489002458392,2.974506612691735,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
8800.0,41.0,214.6341463414634,4.0,4,5,1,1,2,2,1,1,0.9502597986476274,1.428990341291077,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
9850.0,44.0,223.86363636363637,4.0,3,3,1,1,2,24,1,1,0.6823366406880658,2.130409522068017,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
9900.0,43.0,230.2325581395349,4.3,6,6,2,1,2,21,1,0,2.7884070834781642,2.940635418150421,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
13500.0,75.0,180.0,3.8,4,3,1,1,2,6,1,1,1.924190530875968,0.31167574555022654,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
2300.0,10.0,230.0,4.0,2,0,1,0,2,22,0,1,-2.0473611697636334,3.025912485897603,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
7300.0,39.0,187.17948717948718,4.0,3,4,1,1,2,24,0,1,0.23268211608503064,1.7850582180221872,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
5280.0,30.0,176.0,3.0,3,2,1,1,2,22,0,1,-0.7179527376537128,1.6484345319937095,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
8400.0,56.0,150.0,5.1,3,3,1,1,2,22,0,1,0.4171673774498295,0.8293748196425254,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
7280.0,40.0,182.0,4.0,3,4,1,1,2,24,0,1,0.23183554132638964,1.6953908482584417,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
6500.0,45.0,144.44444444444446,4.0,4,4,1,1,2,24,0,1,0.38038932181355173,1.041191179371226,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
4160.0,45.0,92.44444444444444,4.0,4,3,1,1,2,24,0,1,-0.37412966655864177,0.2871516245240952,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
5850.0,56.0,104.46428571428571,3.3,3,3,1,1,2,21,0,1,-0.16677273763327932,0.18373093415926894,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
4500.0,40.5,111.11111111111111,4.5,3,3,1,1,2,24,0,1,-0.647641687997368,0.6765383412237156,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
5260.0,45.0,116.88888888888889,4.0,3,3,1,1,2,24,0,1,-0.41507439774723676,0.6652631324117895,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
3300.0,24.0,137.5,5.0,1,2,1,1,2,22,0,1,-1.898428006196174,1.3423196878462742,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
4600.0,18.0,255.55555555555554,3.0,3,3,1,1,2,12,0,1,-0.6855101204964129,2.691223678250015,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
6950.0,42.0,165.47619047619048,7.3,3,3,1,1,2,4,0,1,-0.17503241110070772,0.7483369796098661,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
7830.0,45.0,174.0,9.0,3,4,1,1,2,27,1,0,0.41952927957343816,1.5748971193300347,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
9000.0,50.0,180.0,3.3,4,6,1,1,2,20,1,1,1.368824872755835,1.4009384945759076,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
9700.0,50.0,194.0,4.0,3,0,2,0,2,4,1,0,0.6469112544420862,1.9295064604548513,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
7250.0,34.0,213.23529411764707,3.25,5,0,1,1,2,22,0,1,0.03287756854506788,1.8722054316740206,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
16800.0,100.0,168.0,5.0,4,0,1,1,2,3,1,1,2.319411342713638,-0.5976876580320412,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
4050.0,35.0,115.71428571428571,3.5,2,2,1,1,2,12,0,1,-1.4000323021065053,0.46991276045513924,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
7980.0,31.0,257.4193548387097,3.1,4,5,1,1,2,24,1,1,0.9173287317070541,2.8939386445269477,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
9300.0,36.0,258.3333333333333,4.0,5,5,1,1,2,24,1,1,1.5435546830452611,2.75943459814049,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
4960.0,21.0,236.1904761904762,4.0,2,3,1,1,2,10,0,1,-0.9483678926184991,2.3560032998674796,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
4960.0,20.0,248.0,4.0,2,3,1,1,2,2,0,1,-0.9875798526365668,2.2830059636123425,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
5500.0,32.0,171.875,2.7,3,2,1,1,2,12,0,1,-0.7286160111446621,1.2397605203739273,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
11200.0,45.0,248.88888888888889,4.0,4,5,1,1,2,4,1,1,1.5555987447342843,1.875957610518267,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
6750.0,33.0,204.54545454545453,5.5,4,4,1,1,2,4,0,1,0.2413681705985937,1.4595777486802561,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
13500.0,70.0,192.85714285714286,6.0,4,3,1,1,2,21,1,1,1.979841947884152,1.053036149320344,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
7500.0,52.0,144.23076923076923,12.0,3,2,1,1,2,24,0,0,-0.004175778452719405,0.8316907561264726,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
13500.0,52.0,259.61538461538464,4.0,7,0,1,1,2,27,1,1,2.2252863557142013,2.206031733632889,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
9700.0,50.0,194.0,4.0,2,0,2,1,2,27,1,0,0.4364177366219929,2.3848197113211755,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
13500.0,72.0,187.5,6.0,4,0,2,1,2,21,1,0,2.0442181227647556,1.5749736329510278,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
